instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,code,sem,title,iscross
"Suriyakham,Charlie",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC405,Spring2019,Private Music Lessons for Nonmusic Majors,FALSE
"Stockton,Sarah",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC405,Spring2019,Private Music Lessons for Nonmusic Majors,FALSE
"Wiseman,Roy H.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Bennett,Garrett",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Ribchinsky,Julie Ann",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Aklaff,Pheeroan",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Standaart,Peter",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Hoyle,Robert J.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Lombardozzi,Tony",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Sesma,Megan",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Van Cleve,Libby",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Bozzi,Eugene",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Halsted,Carolyn Frances",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Braun,William R.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Simmons,Fred",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Bennett,Garrett",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Brown,Nancy",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Lazur,Allison",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Warshaw,Marvin D.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Elliot,Perry C.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Gale,Priscilla E.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Earhart,Robert",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Yueh,Chai-lun",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Duruoz,Cem",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Scott,Stanley A.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Edwards,Peter Craig",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Bergeron,John R.",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Gates,Giacomo",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Suriyakham,Charlie",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Stockton,Sarah",12:00AM-12:00AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC406,Spring2019,Private Music Lessons for Declared Music Majors,FALSE
"Balasubrahmaniyan,B.",..T.R.. 02:50PM-04:10PM;,TBA,10,1,2,10,1,0,0,2,4,FALSE,MUSC430,Spring2019,South Indian Voice--Beginning,FALSE
"Balasubrahmaniyan,B.",..T.R.. 10:20AM-11:40AM;,TBA,8,2,2,8,NA,2,1,1,0,FALSE,MUSC431,Spring2019,South Indian Voice--Intermediate,FALSE
"Nelson,David Paul",TBA;,TBA,8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC433,Spring2019,South Indian Music--Percussion,FALSE
"Potemkina,Nadya",..T.R.. 05:00PM-06:30PM;,TBA,56,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC436,Spring2019,Wesleyan Concert Choir,FALSE
"Alden,Jane",.M.W... 01:20PM-02:40PM;,TBA,25,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC438,Spring2019,Wesleyan University Collegium Musicum,TRUE
"Potemkina,Nadya",.M..... 06:30PM-09:00PM;,TBA,40,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC439,Spring2019,Wesleyan University Orchestra,FALSE
"Ebrecht,Ronald",..T.R.. 01:20PM-02:40PM;,TBA,9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC441,Spring2019,"Pipe Organ in Theory and Practice, from Sanctuary to Stage: A Performance-Based Examination of Music",FALSE
"Ebrecht,Ronald",..T.R.. 02:50PM-04:10PM;,TBA,9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC441,Spring2019,"Pipe Organ in Theory and Practice, from Sanctuary to Stage: A Performance-Based Examination of Music",FALSE
"LaRusso,Salvatore",..T.... 07:10PM-09:40PM;,TBA,40,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC443,Spring2019,Wesleyan Wind Ensemble (WesWinds),FALSE
"Dankwa,John Wesley",..T.R.. 02:50PM-04:10PM;,TBA,35,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC445,Spring2019,West African Music and Culture--Beginners,FALSE
"Dankwa,John Wesley",..T.R.. 06:40PM-08:10PM;,TBA,14,3,3,14,NA,3,3,2,0,FALSE,MUSC447,Spring2019,West African Music and Culture--Advanced,FALSE
STAFF,.M..... 07:30PM-10:30PM;,TBA,100,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC448,Spring2019,Ebony Singers: Gospel Music,TRUE
STAFF,..T.R.. 08:50AM-10:10AM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC450,Spring2019,Steelband,FALSE
"Sumarsam,Prof.    Harjito,I.",..T.R.. 10:20AM-11:40AM;,TBA,18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC451,Spring2019,Javanese Gamelan--Beginners,FALSE
"Sumarsam,Prof.    Harjito,I.",.M..R.. 08:00PM-10:00PM;,TBA,19,4,4,19,NA,3,4,4,0,FALSE,MUSC452,Spring2019,Javanese Gamelan--Advanced,FALSE
STAFF,...W... 05:10PM-07:10PM;,TBA,10,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC455,Spring2019,Jazz Ensemble,FALSE
"Hoggard,Jay Clinton",..T.R.. 01:20PM-02:40PM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC458,Spring2019,Jazz Orchestra II,TRUE
"Sorey,Tyshawn",.M..... 01:20PM-04:10PM;,TBA,19,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC460,Spring2019,Wesleyan Ensemble for 20th and 21st Century Classical and Contemporary Music Part II,TRUE
"Nelson,David Paul",TBA;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,MUSC463,Spring2019,Teaching Music Lessons to Children in Local Schools,FALSE
"Galloway,Kate",.....F. 08:50AM-11:40AM;,TBA,10,NA,NA,10,10,NA,NA,NA,NA,FALSE,MUSC505,Spring2019,Topics in Applied Ethnomusicology/Public Musicology,FALSE
"Charry,Eric",...W... 08:50AM-11:40AM;,TBA,12,0,0,12,12,NA,NA,NA,NA,FALSE,MUSC513,Spring2019,Improvisation in Cross-Cultural Perspective,FALSE
"Zheng,Su",.M..... 08:50AM-11:40AM;,TBA,12,NA,NA,12,12,NA,NA,NA,NA,FALSE,MUSC519,Spring2019,Current Issues in Ethnomusicology,FALSE
"Kuivila,Ronald J.",....R.. 04:30PM-06:15PM;,TBA,25,NA,NA,25,25,NA,NA,NA,NA,FALSE,MUSC530,Spring2019,Department of Music Colloquium,FALSE
"Jackson,Elizabeth Anne",.M.W.F. 09:50AM-10:40AM;,TBA,18,0,0,18,0,4,4,10,0,FALSE,PORT155,Fall2018,Portuguese (Romance Language Speakers) I,FALSE
"Jackson,Elizabeth Anne",.M.W.F. 09:50AM-10:40AM;,TBA,18,0,0,18,NA,4,4,10,0,FALSE,PORT156,Spring2019,Portuguese (Romance Language Speakers) II,FALSE
"Aleshkovsky,Irina",.M.W.F. 01:20PM-02:10PM; ..T.R.. 08:50AM-09:40AM;,TBA,18,1,2,18,NA,0,0,3,12,FALSE,RUSS101,Fall2018,Elementary Russian I,FALSE
"Aleshkovsky,Irina",.M.W.F. 09:50AM-10:40AM;,TBA,19,0,0,19,NA,0,1,9,9,FALSE,RUSS201,Fall2018,Intermediate Russian I,FALSE
"Fusso,Susanne Grace",.M.W... 10:50AM-12:10PM;,TBA,19,2,2,19,NA,2,2,2,9,FALSE,RUSS205,Fall2018,"Murder and Adultery: Dostoevsky, Tolstoy, and the 19th-Century Russian Novel",TRUE
STAFF,..T.R.. 10:20AM-11:40AM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,Crosslisting:,"RULE208F,",Otherness & Belonging (FYS),FALSE
STAFF,..T.R.. 01:20PM-02:40PM;,TBA,19,2,2,19,NA,3,3,5,4,FALSE,REES235,Fall2018,Queer Russia,TRUE
"Fusso,Susanne Grace",.M.W... 02:50PM-04:10PM;,TBA,15,2,3,15,NA,3,3,2,2,FALSE,RUSS267,Fall2018,"Parody: Humor, Artistic Evolution, and Restoration of the Sacred",TRUE
"Aleshkovsky,Irina",.M.W.F. 10:50AM-11:40AM;,TBA,15,1,2,15,NA,0,0,7,5,FALSE,RUSS301,Fall2018,Third-Year Russian I,FALSE
"Aleshkovsky,Irina",.M.W.F. 01:20PM-02:10PM; ..T.R.. 08:50AM-09:40AM;,TBA,18,1,2,18,0,0,0,3,12,FALSE,RUSS102,Spring2019,Elementary Russian II,FALSE
"Aleshkovsky,Irina",.M.W.F. 09:50AM-10:40AM;,TBA,17,0,0,17,0,0,0,9,8,FALSE,RUSS202,Spring2019,Intermediate Russian II,FALSE
STAFF,..T.R.. 10:20AM-11:40AM;,TBA,25,2,3,25,0,5,5,5,5,FALSE,REES233,Spring2019,Introduction to Russian and Soviet Cinema,TRUE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,19,2,2,19,0,3,3,5,4,FALSE,REES254,Spring2019,Nobel Laureates: The Politics of Literature,TRUE
"Fusso,Susanne Grace",.M.W... 02:50PM-04:10PM;,TBA,19,2,2,19,NA,2,2,4,7,FALSE,RUSS255,Spring2019,"Prague, Vienna, Sarajevo: 20th-Century Novels from Central and Eastern Europe",TRUE
"Aleshkovsky,Irina",.M.W.F. 10:50AM-11:40AM;,TBA,15,1,2,15,0,0,0,7,5,FALSE,RUSS302,Spring2019,Third-Year Russian II,FALSE
"Treme,Matthew James",.M.W.F. 10:50AM-11:40AM;,TBA,18,NA,NA,18,NA,NA,NA,4,14,FALSE,SPAN103,Fall2018,Elementary Spanish for High Beginners,FALSE
"Neary,Louise C.",.M.W.F. 08:50AM-09:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN111,Fall2018,Intermediate Spanish I,FALSE
"Neary,Louise C.",.M.W.F. 09:50AM-10:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN111,Fall2018,Intermediate Spanish I,FALSE
"Perez-Girones,Ana M.",.M.W.F. 10:50AM-11:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN111,Fall2018,Intermediate Spanish I,FALSE
"Neary,Louise C.",.M.W.F. 01:20PM-02:10PM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN111,Fall2018,Intermediate Spanish I,FALSE
"Perez-Girones,Ana M.",.M.W.F. 08:50AM-09:40AM;,TBA,18,NA,NA,18,NA,NA,NA,9,9,FALSE,SPAN113,Fall2018,Intermediate-Advanced Spanish,FALSE
"Perez-Girones,Ana M.",.M.W.F. 09:50AM-10:40AM;,TBA,18,NA,NA,18,NA,NA,NA,9,9,FALSE,SPAN113,Fall2018,Intermediate-Advanced Spanish,FALSE
"Treme,Matthew James",.M.W.F. 08:50AM-09:40AM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Fall2018,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Ospina,Maria",.M.W.F. 09:50AM-10:40AM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Fall2018,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Conn,Robert T.",.M.W.F. 10:50AM-11:40AM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Fall2018,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Sendra Ferrer,Olga",.M.W.F. 01:20PM-02:10PM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Fall2018,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Sendra Ferrer,Olga",.M.W... 02:50PM-04:10PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN256,Fall2018,"City, Mobility, and Technology: Towards the Modern City in Spain",FALSE
"Gonzalez,Bernardo Antonio",..T.R.. 08:50AM-10:10AM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN258,Fall2018,The Intercultural Stage: Migration and the Performing Arts in the Hispanic World,TRUE
"Ospina,Maria",.M.W... 01:20PM-02:40PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN282,Fall2018,Narratives of Crisis: Violence and Representation in Contemporary Latin American Culture,TRUE
"Conn,Robert T.",..T.R.. 10:20AM-11:40AM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN284,Fall2018,Tales of Resistance: Modernity and the Latin American Short Story,TRUE
"Flores-Cuadra,Octavio",.M.W.F. 10:50AM-11:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN110,Spring2019,Spanish for High Beginners,FALSE
"Perez-Girones,Ana M.",.M.W.F. 08:50AM-09:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN112,Spring2019,Intermediate Spanish II,FALSE
"Neary,Louise C.",.M.W.F. 09:50AM-10:40AM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN112,Spring2019,Intermediate Spanish II,FALSE
"Flores-Cuadra,Octavio",.M.W.F. 01:20PM-02:10PM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN112,Spring2019,Intermediate Spanish II,FALSE
"Flores-Cuadra,Octavio",.M.W.F. 02:50PM-03:40PM;,TBA,18,NA,NA,18,NA,0,0,8,10,FALSE,SPAN112,Spring2019,Intermediate Spanish II,FALSE
"Perez-Girones,Ana M.",.M.W... 02:50PM-04:10PM;,TBA,18,0,0,18,NA,0,0,8,10,FALSE,SPAN203,Spring2019,Spanish for Heritage Speakers,FALSE
"Treme,Matthew James",.M.W.F. 08:50AM-09:40AM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Spring2019,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Sendra Ferrer,Olga",.M.W.F. 09:50AM-10:40AM;,TBA,18,0,0,18,NA,0,2,9,7,FALSE,SPAN221,Spring2019,Introduction to Hispanic Literatures and Advanced Practice in Spanish,FALSE
"Ospina,Maria",..T.R.. 10:20AM-11:40AM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,SPAN227,Spring2019,Writing Short Fiction in Spanish,TRUE
"Sendra Ferrer,Olga",.M.W... 02:50PM-04:10PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN259,Spring2019,Detective Fiction: Procedure and Paranoia in Spanish Narrative,FALSE
"Conn,Robert T.",.M.W.F. 01:20PM-02:10PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN270,Spring2019,Spanish American Literature and Civilization,TRUE
"Ospina,Maria",..T.R.. 02:50PM-04:10PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN280,Spring2019,Screening Youth in Contemporary Latin American Cinema,TRUE
"Conn,Robert T.",..T.R.. 01:20PM-02:40PM;,TBA,18,10,3,18,NA,1,1,2,1,FALSE,SPAN286,Spring2019,Simón Bolívar: The Politics of Monument Building,TRUE
"Foster,Rebecca",.....F. 09:00AM-10:20AM;,TBA,6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Fall2018,Production Laboratory,FALSE
"Anderson,Calvin O'Malley",.....F. 10:50AM-12:10PM;,TBA,6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Fall2018,Production Laboratory,FALSE
"Milik,Christian L.",.M..... 04:20PM-05:40PM;,TBA,8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Fall2018,Production Laboratory,FALSE
"Jenkins,Ronald S.",...W.F. 10:50AM-12:10PM;,TBA,15,NA,NA,15,NA,NA,NA,NA,15,FALSE,THEA135,Fall2018,Documentary Performance: Theater and Social Justice,FALSE
STAFF,...W... 01:20PM-04:10PM;,TBA,32,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA183,Fall2018,Directed Experiences in Acting,FALSE
"Brewer Ball,Katherine",.M.W... 01:20PM-02:40PM;,TBA,18,1,4,18,NA,0,0,7,6,FALSE,THEA203,Fall2018,Special Topics in Theater History,FALSE
STAFF,..T.R.. 10:20AM-11:40AM;,TBA,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA245,Fall2018,Acting I,FALSE
STAFF,..T.R.. 01:20PM-02:40PM;,TBA,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA245,Fall2018,Acting I,FALSE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA245,Fall2018,Acting I,FALSE
"Brewer Ball,Katherine",.M.W... 02:50PM-04:10PM;,TBA,19,5,5,19,NA,3,3,3,0,FALSE,THEA267,Fall2018,Revolution Girl-Style Now: Queer and Feminist Performance Strategies,TRUE
STAFF,...W... 01:20PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA281,Fall2018,Introduction to Directing,FALSE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA285,Fall2018,Acting II,FALSE
"Anderson,Calvin O'Malley",..T.R.. 10:20AM-11:40AM;,TBA,12,0,3,12,NA,NA,0,6,3,FALSE,THEA315,Fall2018,Stage Management,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Fall2018,Technical Practice A,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Fall2018,Technical Practice B,FALSE
"Jenkins,Ronald S.",....R.. 01:20PM-04:10PM;,TBA,12,3,3,12,NA,3,3,0,NA,FALSE,THEA350,Fall2018,Calderwood Seminar in Public Writing: Arts Journalism,FALSE
STAFF,..T.R.. 01:20PM-02:40PM;,TBA,12,4,4,12,NA,0,0,4,0,FALSE,THEA383,Fall2018,Introduction to Costume Design for Performance,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA427,Fall2018,Performance Practice A,FALSE
"Conlin,Kathleen F.",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA427,Fall2018,Performance Practice A,FALSE
STAFF,TBA;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA431,Fall2018,Performance Practice B,FALSE
"Conlin,Kathleen F.",TBA;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA431,Fall2018,Performance Practice B,FALSE
STAFF,TBA;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA433,Fall2018,Performance Practice C,FALSE
"Conlin,Kathleen F.",TBA;,TBA,15,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA433,Fall2018,Performance Practice C,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA435,Fall2018,Performance Practice in Design A,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA435,Fall2018,Performance Practice in Design A,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA437,Fall2018,Performance Practice in Design B,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA437,Fall2018,Performance Practice in Design B,FALSE
"Foster,Rebecca",.....F. 09:00AM-10:20AM;,TBA,6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Spring2019,Production Laboratory,FALSE
"Anderson,Calvin O'Malley",.....F. 10:50AM-12:10PM;,TBA,6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Spring2019,Production Laboratory,FALSE
"Milik,Christian L.",.M..... 04:20PM-05:40PM;,TBA,8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA105,Spring2019,Production Laboratory,FALSE
"Jenkins,Ronald S.",.M..... 04:00PM-09:00PM;,TBA,11,0,0,11,NA,0,2,4,5,FALSE,THEA115,Spring2019,America in Prison: Theater Behind Bars,FALSE
STAFF,.M..... 01:20PM-04:10PM;,TBA,32,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA183,Spring2019,Directed Experiences in Acting,FALSE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,10,0,0,10,NA,0,0,0,10,FALSE,THEA185,Spring2019,Text and the Visual Imagination,FALSE
STAFF,..T.R.. 01:20PM-02:40PM;,TBA,14,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA245,Spring2019,Acting I,FALSE
STAFF,..T.R.. 02:50PM-04:10PM;,TBA,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA245,Spring2019,Acting I,FALSE
"Brewer Ball,Katherine",.M.W... 10:50AM-12:10PM;,TBA,23,5,8,23,NA,0,0,10,0,FALSE,THEA302,Spring2019,Contemporary Theater: Theories and Aesthetics,FALSE
"Anderson,Calvin O'Malley",.....F. 01:20PM-04:10PM;,TBA,12,3,4,12,NA,0,2,3,0,FALSE,THEA305,Spring2019,Lighting Design for the Theater,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Ote�za,Marcela",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Oteíza,Marcela",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
STAFF,TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA329,Spring2019,Technical Practice A,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Spring2019,Technical Practice B,FALSE
"Foster,Rebecca",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Spring2019,Technical Practice B,FALSE
"Anderson,Calvin O'Malley",TBA;,TBA,7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,THEA331,Spring2019,Technical Practice B,FALSE
