instructor,time,location,maxcap,srmajor,jrmajor,available,grad,srnon,jrnon,so,fr,ispoi,section,code,sem,division,gradingmode,prereq,fulfills,title,iscross,description
"Naecker,Jeffrey Kendell",.M.W... 08:30AM-09:50AM;,PAC107;,35,0,0,6,NA,5,5,15,10,FALSE,01,ECON211,Spring2016,SBS ECON,Student Option,None,(ECON-MN)(ECON)(MECO),Experiments and Strategic Behavior,FALSE,"This course compares what economic theory predicts with what economic agents actually do when faced with decisions. A number of in-class experiments will be conducted to identify systematic deviations or to confirm theoretical models. Students will learn new material both by participating in experiments and by studying related economic theory. This course will investigate some of the major subject areas that have been addressed by laboratory and field experiments: market behavior, decisions under risk, self-control issues, bargaining, auctions, public goods, cooperation, trust, and gender effects."
"Khamis,Melanie",....R.. 07:00PM-09:50PM;,WYL110;,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,01,ENVS241,Spring2016,SBS ECON,Graded,ECON101 OR ECON110,(ECON-MN)(ECON),Labor and Development Economics in Latin America,TRUE,"This course will look specifically at the literature of labor markets and related human capital accumulation in Latin America, which has emerged as an entirely separate area of research in recent years. A large part of this literature in Latin American Economic development focuses on urban labor markets, health, and education. The focus of this literature is often on various subsets of the population such as gender and different ethnic groups or rural/urban population. Economic and social policies and external shocks to the local environment will be of particular interest to understand their impact on local economic outcomes. The focus will be foremost on Latin America and cities in Latin America and drawing at time on evidence from across the world to compare the Latin America region with. In this course, students will read recent economic research papers, drawing on journal articles and policy papers in this area, and discuss the theoretical and empirical results from research and its implication for economic policy. Students are expected to actively present and discuss them and work an individual or group projects. Basic quantitative methods will be taught throughout the course, relating to the economic research papers, and the course will also draw on the resources provided by the QAC."
"Sheehan-Connor,Damien Francis",..T.R.. 02:40PM-04:00PM;,PAC107;,35,5,5,0,NA,5,5,15,0,FALSE,01,ECON222,Spring2016,SBS ECON,Student Option,ECON101 OR ECON110,(ECON-MN)(ECON)(MECO),Public Economics,FALSE,"In this course, we examine the economic roles of government and the tools that governments use to fulfill these roles. We will start with the questions, Under what circumstances is it possible for governments to improve on the outcomes that would occur in their absence? And how do we decide whether one outcome is better than another? The course will continue with an examination of the performance of governments in the U.S. The primary questions addressed will be, What policies do governments pursue? How do they spend money to achieve the goals of these policies? How do they raise the money that they spend? And what sorts of undesired side effects might result from taxation and expenditure policies?"
"Boulware,Karl David",..T.R.. 10:30AM-11:50AM;,PAC002;,35,5,15,13,NA,0,0,15,0,FALSE,01,ECON237,Spring2016,SBS ECON,Student Option,ECON101 or ECON110,(ECON-MN)(ECON),Financial Crises: Beginning to End,FALSE,"This course will examine historical financial crises from around the world, using standard macroeconomic theories. We will then use this historical knowledge of crises to carefully analyze the Great Recession (December 2007-June 2009), its causes, and what was done to encourage recovery. This will include analysis of monetary and fiscal responses as well as the precrisis policy environment. Some of the topics that will be covered to properly analyze the financial crises include currency crises, IS/MP models, bank runs, liquidity, leverage, quantitative easing (QE), Troubled Asset Relief Program, mortgage-backed securities, subprime lending, risk premium, Taylor rule, fiscal stimulus, and aggregate supply/aggregate demand."
"Hogendorn,Christiaan",..T.R.. 01:10PM-02:30PM;,PAC002;,35,0,0,1,NA,5,5,15,10,FALSE,01,ECON282,Spring2016,SBS ECON,Student Option,ECON101 OR ECON110,(DATA-MN)(ECON-MN)(ECON)(MECO),Economics of Big Data,TRUE,"""Big data"" is a popular buzzword that describes techniques using very large datasets, often from nontraditional sources. Many technology firms essentially base their businesses on big data; Google, Facebook, and Amazon are all examples. Increasingly there are opportunities and pressures to employ these techniques in other areas of the economy and society such as government, healthcare, and education. This course examines (1) big data analysis techniques and how they relate to conventional economic statistics, (2) the effect of big data on the economy, society, and privacy, and (3) practical methods of big data analysis using the R statistics package."
"Boulware,Karl David",..T.R.. 09:00AM-10:20AM;,PAC002;,35,0,0,11,NA,0,5,30,0,FALSE,01,ECON300,Spring2016,SBS ECON,Student Option,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Lee,Sang Ah",.M.W... 01:10PM-02:30PM;,PAC107;,35,0,0,18,NA,0,5,30,0,FALSE,02,ECON300,Spring2016,SBS ECON,Student Option,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Keats,Anthony Bruno",..T.R.. 10:30AM-11:50AM;,SCIE139;,35,0,0,-4,NA,0,5,30,0,FALSE,03,ECON300,Spring2016,SBS ECON,Student Option,ECON110,(DATA-MN)(ECON-MN)(ECON)(EDST-MN)(MECO)(PSYC),Quantitative Methods in Economics,FALSE,"This course is an introduction to quantitative techniques widely used by economists. Topics include various methods of applied statistics that facilitate the understanding of economic literature and the pursuit of empirical research: elements of probability, correlation, multiple regression, and hypothesis testing."
"Bonin,John P.",..T.R.. 01:10PM-02:30PM;,PAC125;,35,0,10,10,NA,0,0,25,0,FALSE,01,ECON301,Spring2016,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Microeconomic Analysis,FALSE,"This course develops the analytical tools of microeconomic theory, studies market equilibrium under conditions of perfect and imperfect competition, and considers welfare economics."
"Naecker,Jeffrey Kendell",.M.W... 11:00AM-12:20PM;,FISK302;,35,0,15,-2,NA,0,0,20,0,FALSE,02,ECON301,Spring2016,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Microeconomic Analysis,FALSE,"This course develops the analytical tools of microeconomic theory, studies market equilibrium under conditions of perfect and imperfect competition, and considers welfare economics."
"Craighead,Bill",.M.W... 11:00AM-12:20PM;,PAC107;,35,5,10,3,NA,0,5,15,0,FALSE,01,ECON302,Spring2016,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Macroeconomic Analysis,FALSE,"This course focuses on the study of economic aggregates such as employment and inflation and on the public policies (monetary and fiscal) aimed at controlling these aggregates. The first half of the course will concentrate on short-run issues: aggregate demand and supply in closed and open economies, business cycles, and stabilization policies. The second half of the course will focus on long-run issues: economic growth and microfoundations of unemployment and consumption. Upon completion of this course, students should be capable of an informed analysis of recent macroeconomic debates. They should also be prepared for upper-level electives on a variety of macroeconomic subjects."
"Kuenzel,David Julian",..T.R.. 01:10PM-02:30PM;,PAC107;,35,5,10,3,NA,0,5,15,0,FALSE,02,ECON302,Spring2016,SBS ECON,Student Option,ECON300,(ECON-MN)(ECON)(MECO),Macroeconomic Analysis,FALSE,"This course focuses on the study of economic aggregates such as employment and inflation and on the public policies (monetary and fiscal) aimed at controlling these aggregates. The first half of the course will concentrate on short-run issues: aggregate demand and supply in closed and open economies, business cycles, and stabilization policies. The second half of the course will focus on long-run issues: economic growth and microfoundations of unemployment and consumption. Upon completion of this course, students should be capable of an informed analysis of recent macroeconomic debates. They should also be prepared for upper-level electives on a variety of macroeconomic subjects."
